Date	Commit	CMF	CML	CMVL	CSF	CSL	CSVL	CBF	CBL	CBVL
2013/12/21	ebad176	0	0	0	2	180	0	0	0	0
2013/12/21	08637d3	0	0	0	1	9	4	0	0	0
2013/12/21	3ee59f7	0	0	0	2	22	0	0	0	0
2013/12/21	2f38b07	0	0	0	2	68	0	1	3	0
2013/12/21	063c7c5	0	0	0	0	0	0	1	2	0
2013/12/21	dcac162	0	0	0	0	0	0	1	1	1
2013/12/21	0d0b6e2	0	0	0	1	9	0	0	0	0
2013/12/21	c0872f2	0	0	0	3	268	0	0	0	0
2013/12/21	3f17915	0	0	0	1	4	0	0	0	0
2013/12/21	aa04ed6	0	0	0	2	8	0	0	0	0
2013/12/21	6b19071	0	0	0	7	125	0	0	0	0
2013/12/21	3d9b5a2	0	0	0	1	22	0	0	0	0
2013/12/21	f47c4bc	0	0	0	3	3	0	0	0	0
2013/12/21	289bac6	0	0	0	1	4	0	0	0	0
2013/12/21	d3c5e50	0	0	0	0	0	0	0	0	0
2013/12/21	52e3f44	0	0	0	1	6	0	0	0	0
2013/12/21	68a8431	0	0	0	4	3523	0	0	0	0
2013/12/21	8d716b9	0	0	0	0	0	0	0	0	0
2013/12/21	8056dc6	0	0	0	1	32	4	0	0	0
2013/12/21	3d299c4	1	9	3	5	88	4	0	0	0
2013/12/21	80fd5c4	0	0	0	0	0	0	0	0	0
2013/12/21	af98062	0	0	0	4	62	2	1	2	2
2013/12/21	d8c7d73	0	0	0	1	5	0	0	0	0
2013/12/21	45df596	1	4	4	5	918	0	1	1	1
2013/12/21	ebb8a1a	0	0	0	1	3	0	1	10	0
2013/12/21	21d4a85	0	0	0	1	8	2	0	0	0
2013/12/21	29f7688	0	0	0	5	9	0	0	0	0
2013/12/21	a9dc051	1	1	1	0	0	0	0	0	0
2013/12/21	0cf0d14	2	6	4	2	176	0	2	2	1
2013/12/21	8870733	0	0	0	1	65	0	0	0	0
2013/12/21	05d065c	0	0	0	0	0	0	0	0	0
2013/12/20	f584218	3	12	9	0	0	0	0	0	0
2013/12/20	d03d69b	0	0	0	0	0	0	0	0	0
2013/12/19	f422a44	0	0	0	1	15	0	0	0	0
2013/12/18	7d14e89	0	0	0	2	11	2	0	0	0
2013/12/17	b1ae030	0	0	0	1	47	0	0	0	0
2013/12/17	4c37e58	0	0	0	2	63	0	0	0	0
2013/12/16	d781343	0	0	0	0	0	0	0	0	0
2013/12/16	dd9945b	0	0	0	2	6	0	0	0	0
2013/12/16	86545f7	0	0	0	2	65	0	0	0	0
2013/12/15	9bf05de	2	59	46	12	2323	18	1	24	1
2013/12/15	2c87668	0	0	0	2	22	0	0	0	0
2013/12/15	cc2f345	1	1	1	0	0	0	0	0	0
2013/12/14	ad3bd9d	0	0	0	0	0	0	0	0	0
2013/12/13	75b68d8	0	0	0	1	28	0	0	0	0
2013/12/13	f95bb2d	0	0	0	0	0	0	0	0	0
2013/12/13	66e0c4c	6	21	21	3	12	11	0	0	0
2013/12/12	580d11f	0	0	0	2	65	0	0	0	0
2013/12/12	4c5b161	0	0	0	2	32	0	0	0	0
2013/12/12	3ece50d	2	56	47	12	1503	25	1	46	4
2013/12/12	0a7c49e	0	0	0	6	775	0	2	2	0
2013/12/12	4e3b345	0	0	0	0	0	0	0	0	0
2013/12/12	6da7046	0	0	0	1	36	0	0	0	0
2013/12/12	3641cb1	0	0	0	1	9	0	0	0	0
2013/12/12	c5aac95	0	0	0	2	8	0	0	0	0
2013/12/12	356833d	0	0	0	1	149	0	0	0	0
2013/12/12	118d105	0	0	0	4	73	0	0	0	0
2013/12/12	f6d6e62	0	0	0	4	79	0	0	0	0
2013/12/12	865912c	0	0	0	2	29	0	0	0	0
2013/12/12	aa1b106	0	0	0	1	97	0	0	0	0
2013/12/12	d0a6a38	0	0	0	2	36	0	0	0	0
2013/12/12	a367892	0	0	0	1	16	0	0	0	0
2013/12/12	7ed3976	0	0	0	1	4	0	0	0	0
2013/12/12	768903e	0	0	0	3	2242	0	0	0	0
2013/12/12	46cbcf6	0	0	0	2	19	0	0	0	0
2013/12/12	c083d2e	0	0	0	1	3	0	0	0	0
2013/12/12	cb0aeef	0	0	0	2	12	0	0	0	0
2013/12/12	d0fa1d1	0	0	0	1	3	0	0	0	0
2013/12/12	86148a6	0	0	0	1	3	0	0	0	0
2013/12/12	c55131c	0	0	0	1	7	0	0	0	0
2013/12/12	dcaaba4	0	0	0	1	3	0	0	0	0
2013/12/12	d6ff9e7	0	0	0	2	9	0	0	0	0
2013/12/12	ccb12fb	0	0	0	4	47	0	1	2	2
2013/12/12	041dae1	0	0	0	0	0	0	0	0	0
2013/12/09	f0a13ce	0	0	0	25	207	85	2	4	3
2013/12/09	299c265	0	0	0	3	41	0	0	0	0
2013/12/09	f87c20a	0	0	0	1	2	0	0	0	0
2013/12/09	691b313	0	0	0	0	0	0	0	0	0
2013/12/09	19803e7	0	0	0	0	0	0	0	0	0
2013/12/07	4eb4a1f	0	0	0	0	0	0	0	0	0
2013/12/07	87932c0	0	0	0	0	0	0	0	0	0
2013/12/07	2267658	0	0	0	1	24	0	0	0	0
2013/12/07	f421b33	0	0	0	2	79	0	0	0	0
2013/12/07	7f68dfd	0	0	0	0	0	0	0	0	0
2013/12/07	16cbf89	0	0	0	2	55	0	0	0	0
2013/12/07	01ab2d1	1	6	3	1	107	0	1	1	1
2013/12/07	6f0e160	0	0	0	0	0	0	0	0	0
2013/12/07	b171179	0	0	0	0	0	0	0	0	0
2013/12/07	c70353f	0	0	0	4	108	0	0	0	0
2013/12/07	ddf6890	0	0	0	2	28	0	0	0	0
2013/12/07	10a070b	0	0	0	1	28	2	0	0	0
2013/12/07	6e6d719	0	0	0	0	0	0	0	0	0
2013/12/06	a406119	1	11	3	0	0	0	1	2	2
2013/12/06	8232bc2	4	14	14	0	0	0	0	0	0
2013/12/06	fab0c9f	0	0	0	1	20	6	0	0	0
2013/12/06	e4c657c	0	0	0	0	0	0	1	22	0
2013/12/06	590e8d4	0	0	0	1	9	4	0	0	0
2013/12/06	4623b20	0	0	0	0	0	0	2	2	1
2013/12/05	5895551	0	0	0	0	0	0	0	0	0
2013/12/05	d935f03	0	0	0	0	0	0	1	7	0
2013/12/05	99451b1	3	45	5	4	2245	0	1	21	1
2013/12/05	5bcca7e	0	0	0	3	4778	0	0	0	0
2013/12/05	7982de1	0	0	0	1	34	0	0	0	0
2013/12/05	4bc107b	0	0	0	2	99	0	0	0	0
2013/12/05	1c4289d	0	0	0	1	90	0	0	0	0
2013/12/05	550bcca	0	0	0	3	28	0	0	0	0
2013/12/05	ab365af	0	0	0	1	352	0	0	0	0
2013/12/05	c0254e6	0	0	0	3	462	0	0	0	0
2013/12/05	6e764ff	0	0	0	1	2	0	0	0	0
2013/12/05	b860629	0	0	0	1	41	0	0	0	0
2013/12/05	414cd43	0	0	0	0	0	0	3	6	0
2013/12/05	0db924d	0	0	0	1	88	0	0	0	0
2013/12/05	d8ef9e9	0	0	0	1	35	0	0	0	0
2013/12/05	274c6c2	0	0	0	0	0	0	0	0	0
2013/12/05	08c4150	0	0	0	0	0	0	2	7	0
2013/12/05	1defc86	0	0	0	0	0	0	0	0	0
2013/12/05	ddf58ef	0	0	0	0	0	0	0	0	0
2013/12/05	abd119d	0	0	0	3	18	0	0	0	0
2013/12/05	f589909	2	26	14	0	0	0	0	0	0
2013/12/05	55fa7f5	0	0	0	1	2	0	0	0	0
2013/12/05	6a7dd08	0	0	0	1	46	0	0	0	0
2013/12/05	9531692	2	17	13	0	0	0	0	0	0
2013/12/04	a9c8361	0	0	0	1	245	0	0	0	0
2013/12/04	7f68150	0	0	0	1	31	0	0	0	0
2013/12/04	e02a833	0	0	0	1	2	0	0	0	0
2013/12/04	b67d99c	0	0	0	1	5	4	0	0	0
2013/12/04	48a749a	2	79	61	8	1478	34	0	0	0
2013/12/04	0da082b	0	0	0	2	15	7	0	0	0
2013/12/04	73a9b50	2	91	41	26	8140	89	2	72	15
2013/12/04	bdafcfa	3	133	70	8	1107	15	3	22	10
2013/12/04	54b8e7a	4	146	48	26	4316	35	4	85	17
2013/12/03	a5adfed	1	4	3	1	23	0	0	0	0
2013/12/03	4695705	0	0	0	4	92	0	0	0	0
2013/12/03	5ae3175	1	4	3	4	31	5	1	1	1
2013/12/03	6149776	0	0	0	1	8	0	0	0	0
2013/12/03	cfe77be	0	0	0	1	3	2	0	0	0
2013/12/03	4bdc4aa	0	0	0	0	0	0	0	0	0
2013/12/03	a392d47	0	0	0	1	1	0	0	0	0
2013/12/03	199e196	0	0	0	1	30	0	0	0	0
2013/12/03	eec8e33	0	0	0	1	8	0	0	0	0
2013/12/03	f9da706	0	0	0	0	0	0	0	0	0
2013/12/03	6a80590	3	3	3	2	4	0	0	0	0
2013/12/02	b1b9c93	15	48	42	0	0	0	0	0	0
2013/12/02	161e9cc	3	5	4	2	16	6	0	0	0
2013/12/02	dfc0881	0	0	0	0	0	0	0	0	0
2013/12/02	72dccce	0	0	0	18	78	0	0	0	0
2013/12/02	bcfcfa4	0	0	0	6	167	0	0	0	0
2013/12/02	a6c29fe	0	0	0	1	25	4	0	0	0
2013/12/02	77a5abe	0	0	0	2	39	0	0	0	0
2013/12/02	3d06488	0	0	0	0	0	0	2	3	0
2013/12/02	39536e9	0	0	0	0	0	0	0	0	0
2013/12/02	ccd2f28	0	0	0	3	198	0	0	0	0
2013/12/02	9c66099	0	0	0	1	21	3	0	0	0
2013/12/02	b6b3f79	0	0	0	1	16	0	0	0	0
2013/12/02	9a6ca07	0	0	0	1	6	0	0	0	0
2013/12/02	d9e2989	1	1	1	0	0	0	0	0	0
2013/12/02	6fb41dc	0	0	0	2	62	0	0	0	0
2013/12/02	0bf1feb	0	0	0	2	284	20	0	0	0
2013/12/02	84a93d1	0	0	0	2	272	26	0	0	0
2013/12/02	455c68e	0	0	0	1	39	0	0	0	0
2013/12/02	42cb709	0	0	0	1	45	0	0	0	0
2013/12/02	331eb08	0	0	0	2	217	8	0	0	0
2013/12/02	bfae4aa	0	0	0	1	25	2	0	0	0
2013/12/02	e62e036	0	0	0	2	28	0	0	0	0
2013/12/02	60f8208	0	0	0	3	373	0	0	0	0
2013/12/02	3fcd356	0	0	0	2	11	0	0	0	0
2013/12/02	c17aac3	0	0	0	2	27	0	0	0	0
2013/12/02	91bd0b8	1	2	2	0	0	0	0	0	0
2013/12/02	12a41d8	0	0	0	1	12	0	0	0	0
2013/12/02	38ad491	0	0	0	2	16	0	0	0	0
2013/12/01	c7633f4	0	0	0	7	20	0	0	0	0
2013/12/01	752b1e6	0	0	0	1	1	0	0	0	0
2013/12/01	932fbd6	0	0	0	1	8	0	0	0	0
2013/12/01	ce22cd0	0	0	0	0	0	0	2	9	2
2013/12/01	eb13b6f	0	0	0	0	0	0	0	0	0
2013/12/01	a522cf0	0	0	0	1	2	0	0	0	0
2013/11/30	44c0e4e	0	0	0	1	2	1	0	0	0
2013/11/30	19d06b2	0	0	0	1	8	3	0	0	0
2013/11/30	a3c5ba3	0	0	0	1	26	0	0	0	0
2013/11/30	1fefa84	0	0	0	2	33	0	0	0	0
2013/11/30	f55f51a	1	1	1	0	0	0	0	0	0
2013/11/26	994611a	0	0	0	3	12	0	0	0	0
2013/11/26	5679e5a	0	0	0	1	4	4	0	0	0
2013/11/26	4aab71a	2	2	2	0	0	0	0	0	0
2013/11/26	cb73a84	0	0	0	3	94	0	0	0	0
2013/11/26	8adf7a2	0	0	0	5	43	0	0	0	0
2013/11/26	d5686fe	1	8	4	5	53	17	0	0	0
2013/11/26	e807c34	0	0	0	2	29	0	0	0	0
2013/11/26	35bd3fe	0	0	0	1	1	0	0	0	0
2013/11/26	748a6b1	0	0	0	1	6	0	0	0	0
2013/11/26	bd7e8d8	0	0	0	1	20	1	0	0	0
2013/11/26	b82a74c	0	0	0	11	877	14	3	37	3
2013/11/26	5f5d914	0	0	0	2	56	0	0	0	0
2013/11/26	28080e4	0	0	0	1	120	0	0	0	0
2013/11/25	d7134e0	0	0	0	3	70	0	0	0	0
2013/11/25	fe9e30d	0	0	0	1	16	0	0	0	0
2013/11/25	85263b0	0	0	0	1	120	0	0	0	0
2013/11/25	1c20e38	0	0	0	2	210	0	0	0	0
2013/11/25	a967f41	0	0	0	1	35	0	0	0	0
2013/11/25	2d9d39a	0	0	0	4	311	0	1	1	0
2013/11/25	5afca13	0	0	0	1	18	0	0	0	0
2013/11/25	e9b5062	0	0	0	0	0	0	1	1	0
2013/11/25	e9d060d	2	54	45	11	1458	25	1	47	4
2013/11/25	ae1ef60	0	0	0	1	6	0	1	9	0
2013/11/25	116aa3a	0	0	0	0	0	0	0	0	0
2013/11/25	c7f2ab7	0	0	0	1	26	0	0	0	0
2013/11/25	22419e0	0	0	0	3	90	0	0	0	0
2013/11/25	d67c5db	0	0	0	3	90	0	0	0	0
2013/11/25	14031db	0	0	0	0	0	0	0	0	0
2013/11/25	96f77bd	0	0	0	0	0	0	1	1	0
2013/11/25	86ce7f9	0	0	0	1	21	4	0	0	0
2013/11/25	7ae7fc0	0	0	0	1	4	0	0	0	0
2013/11/25	680b0ab	0	0	0	0	0	0	0	0	0
2013/11/25	c593999	0	0	0	3	54	0	0	0	0
2013/11/25	7820c77	0	0	0	1	7	0	0	0	0
2013/11/25	21a7870	0	0	0	5	184	0	0	0	0
2013/11/25	032be82	0	0	0	1	9	2	0	0	0
2013/11/25	b1c25e7	0	0	0	5	172	0	0	0	0
2013/11/25	5290f71	2	54	45	11	1413	25	1	47	4
2013/11/25	619eca0	0	0	0	1	1	0	0	0	0
2013/11/25	7fab00c	0	0	0	0	0	0	0	0	0
2013/11/25	98c4062	0	0	0	3	63	0	0	0	0
2013/11/25	8d1b132	0	0	0	0	0	0	0	0	0
2013/11/25	cd7bb2f	0	0	0	1	2	0	0	0	0
2013/11/25	8992e53	0	0	0	15	172	23	0	0	0
2013/11/25	441a4ba	0	0	0	1	6	0	0	0	0
2013/11/25	ed095ca	0	0	0	1	2	0	0	0	0
2013/11/25	d7cb8d0	0	0	0	3	50	0	0	0	0
2013/11/25	8d783b8	1	1	1	5	58	0	0	0	0
2013/11/25	1c05400	0	0	0	7	114	0	0	0	0
2013/11/25	0e93915	0	0	0	0	0	0	0	0	0
2013/11/25	8a0cb8d	0	0	0	1	8	0	0	0	0
2013/11/25	71b81bb	0	0	0	0	0	0	1	6	5
2013/11/25	92e1f15	0	0	0	0	0	0	0	0	0
2013/11/25	f8b3650	0	0	0	2	16	0	0	0	0
2013/11/25	1d048ca	0	0	0	4	62	2	1	2	2
2013/11/25	144f7b2	0	0	0	2	34	0	0	0	0
2013/11/25	764d009	0	0	0	4	12	0	0	0	0
2013/11/25	8f4baec	0	0	0	1	4	0	0	0	0
2013/11/25	5cf34ce	0	0	0	1	19	0	0	0	0
2013/11/25	4d7a4c5	0	0	0	2	6	0	0	0	0
2013/11/25	454744f	0	0	0	7	269	34	0	0	0
2013/11/25	98e4d8a	0	0	0	1	2	0	0	0	0
2013/11/25	19afe8d	0	0	0	1	3	0	0	0	0
2013/11/25	8c59477	0	0	0	1	24	0	0	0	0
2013/11/25	fe8290d	0	0	0	4	608	56	0	0	0
2013/11/25	6119bea	0	0	0	2	66	0	0	0	0
2013/11/25	7905f92	0	0	0	1	349	2	1	2	2
2013/11/25	c6f6be0	2	61	27	15	10543	25	2	44	4
2013/11/25	888d559	2	124	56	17	5988	62	2	98	23
2013/11/25	cae09e0	2	2	2	1	42	0	0	0	0
2013/11/25	969553e	0	0	0	0	0	0	0	0	0
2013/11/25	655ac24	0	0	0	0	0	0	0	0	0
2013/11/25	a0ca7d0	0	0	0	0	0	0	0	0	0
2013/11/24	5183ab6	0	0	0	1	2	0	0	0	0
2013/11/24	990555b	0	0	0	1	2	0	0	0	0
2013/11/24	fd0bc14	0	0	0	3	2050	0	0	0	0
2013/11/24	1c09710	0	0	0	1	5	0	0	0	0
2013/11/24	5818112	0	0	0	0	0	0	0	0	0
2013/11/24	5b41785	0	0	0	1	7	3	0	0	0
2013/11/24	8e0cd49	3	3	3	0	0	0	0	0	0
2013/11/24	3e996a5	0	0	0	3	1922	0	0	0	0
2013/11/24	e1e87e0	0	0	0	4	76	0	0	0	0
2013/11/24	f24262d	0	0	0	2	79	0	0	0	0
2013/11/24	7c35131	0	0	0	2	263	0	0	0	0
2013/11/24	15de7cb	0	0	0	3	37	0	0	0	0
2013/11/24	55ad972	0	0	0	3	510	0	0	0	0
2013/11/24	0edc224	0	0	0	13	30	0	0	0	0
2013/11/24	a7e9a9b	0	0	0	0	0	0	0	0	0
2013/11/24	d80cd2a	0	0	0	7	105	0	0	0	0
2013/11/24	cfe0235	0	0	0	1	7	0	0	0	0
2013/11/24	90bfbfa	0	0	0	1	30	0	0	0	0
2013/11/24	a54adc1	0	0	0	0	0	0	0	0	0
2013/11/24	270881a	0	0	0	0	0	0	0	0	0
2013/11/24	ffa0fa4	0	0	0	0	0	0	0	0	0
2013/11/24	4d019c9	0	0	0	0	0	0	1	3	0
2013/11/24	f31fcbc	0	0	0	1	34	0	1	21	0
2013/11/24	a103d07	0	0	0	1	2	0	0	0	0
2013/11/24	e820a6c	0	0	0	1	38	0	0	0	0
2013/11/24	cf72d91	2	54	45	11	1391	25	1	25	4
2013/11/24	7797ffa	1	2	0	9	18	0	1	2	0
2013/11/24	6a89cf3	0	0	0	1	8	0	0	0	0
2013/11/24	047c98a	0	0	0	1	8	2	0	0	0
2013/11/24	c6f0997	0	0	0	1	5	0	0	0	0
2013/11/24	03e4ac6	0	0	0	1	5	0	0	0	0
2013/11/24	c882d93	0	0	0	1	3	0	0	0	0
2013/11/24	2186b65	0	0	0	7	475	0	0	0	0
2013/11/24	33b0956	0	0	0	3	58	0	0	0	0
2013/11/24	099b914	0	0	0	0	0	0	0	0	0
2013/11/24	f3c1c9b	0	0	0	0	0	0	1	2	0
2013/11/24	25b8b7b	0	0	0	1	4	0	0	0	0
2013/11/24	77647b3	0	0	0	3	1922	0	0	0	0
2013/11/24	7a91816	0	0	0	1	1	0	0	0	0
2013/11/24	d26558c	0	0	0	0	0	0	0	0	0
2013/11/23	219f068	0	0	0	0	0	0	0	0	0
2013/11/23	617f853	0	0	0	1	2	0	0	0	0
2013/11/23	71f35eb	0	0	0	4	12	0	0	0	0
2013/11/23	e2b6795	0	0	0	1	13	4	0	0	0
2013/11/23	75b90a1	0	0	0	0	0	0	0	0	0
2013/11/22	533ad10	0	0	0	1	2	2	0	0	0
2013/11/22	87bdd86	0	0	0	10	17	0	0	0	0
2013/11/21	fe6bdd9	0	0	0	1	2	0	0	0	0
2013/11/19	38c7888	0	0	0	1	1	0	0	0	0
2013/11/19	113a366	1	26	14	0	0	0	2	59	8
2013/11/19	c37b05c	0	0	0	1	6	0	0	0	0
2013/11/18	ef40209	0	0	0	2	11	0	0	0	0
2013/11/18	7fda0e8	0	0	0	2	20	0	0	0	0
2013/11/18	72f15bd	0	0	0	1	1	0	0	0	0
2013/11/18	e851a68	0	0	0	2	101	4	0	0	0
2013/11/18	0626274	0	0	0	2	23	4	0	0	0
2013/11/17	a4affe1	0	0	0	0	0	0	0	0	0
2013/11/17	406ce8a	0	0	0	0	0	0	0	0	0
2013/11/17	f8b90e4	0	0	0	0	0	0	0	0	0
2013/11/17	1fc65f7	0	0	0	0	0	0	0	0	0
2013/11/17	16955fd	0	0	0	0	0	0	0	0	0
2013/11/17	1b6e7a6	0	0	0	0	0	0	0	0	0
2013/11/16	0dde01c	0	0	0	1	4	0	0	0	0
2013/11/15	d69da84	0	0	0	4	204	0	0	0	0
2013/11/15	55b0593	0	0	0	0	0	0	0	0	0
2013/11/13	d8cfd23	1	3	3	1	31	0	1	6	1
2013/11/12	c5e947e	0	0	0	0	0	0	0	0	0
2013/11/12	7b4a99c	0	0	0	7	414	2	1	1	1
2013/11/11	baa7820	0	0	0	2	71	0	0	0	0
2013/11/11	289b45f	0	0	0	2	61	0	0	0	0
2013/11/10	a91daa5	0	0	0	1	3	0	0	0	0
2013/11/10	e1539ba	0	0	0	1	9	0	0	0	0
2013/11/10	04134a5	0	0	0	3	40	0	1	21	1
2013/11/10	c4b6f3b	0	0	0	1	22	0	0	0	0
2013/11/10	af0cd09	0	0	0	2	21	0	0	0	0
2013/11/10	12785d9	0	0	0	0	0	0	0	0	0
2013/11/08	2a58ecd	0	0	0	3	83	0	0	0	0
2013/11/07	86655cf	0	0	0	0	0	0	0	0	0
2013/11/05	0ce5ebf	0	0	0	1	4	0	0	0	0
2013/11/05	bf22338	0	0	0	1	5	0	0	0	0
2013/11/05	b0aec8f	0	0	0	1	2	2	0	0	0
2013/11/04	6583a81	0	0	0	0	0	0	0	0	0
2013/10/30	d0299e4	0	0	0	1	3	0	0	0	0
2013/10/22	1ce4860	0	0	0	1	9	0	0	0	0
2013/10/22	ac16405	1	5	4	2	4	4	11	22	22
2013/10/22	569ad76	0	0	0	0	0	0	0	0	0
2013/10/19	553fe1c	2	34	30	6	472	14	0	0	0
2013/10/19	e1ffd9e	1	56	45	6	1082	13	0	0	0
2013/10/18	6a4e9b5	0	0	0	16	2487	4	0	0	0
2013/10/17	cd9abf9	0	0	0	0	0	0	2	2	0
2013/10/17	c2a8031	0	0	0	0	0	0	1	13	3
2013/10/15	697927c	0	0	0	4	28	5	0	0	0
2013/10/15	2644793	2	3	3	4	18	16	0	0	0
2013/10/15	082c19e	0	0	0	1	17	2	0	0	0
2013/10/15	1a27904	1	1	1	0	0	0	0	0	0
2013/10/15	29e9c22	0	0	0	1	50	0	0	0	0
2013/10/15	4ca7213	0	0	0	1	7	0	0	0	0
2013/10/15	2c86fc4	0	0	0	1	7	0	0	0	0
2013/10/15	f38145e	0	0	0	0	0	0	0	0	0
2013/10/15	7b6d412	0	0	0	47	20860	0	1	3	0
2013/10/14	f8bf5a1	13	24	18	4	12	11	3	11	10
2013/10/14	cf18c85	0	0	0	1	12	0	0	0	0
2013/10/14	948dede	0	0	0	1	7	0	0	0	0
2013/10/14	b679525	0	0	0	4	108	2	0	0	0
2013/10/13	3fa1a13	0	0	0	1	2	0	0	0	0
2013/10/13	7a00ca7	0	0	0	1	3	0	0	0	0
2013/10/13	772d026	0	0	0	1	6	0	0	0	0
2013/10/13	fd4f413	0	0	0	16	205	0	0	0	0
2013/10/12	8ad6e78	0	0	0	4	86	16	0	0	0
2013/10/07	4f9bf7e	0	0	0	15	50	0	0	0	0
2013/10/03	11b4780	0	0	0	1	1	0	0	0	0
2013/10/01	b142a51	0	0	0	1	11	3	0	0	0
2013/09/30	c371442	0	0	0	1	15	0	0	0	0
2013/09/28	681d17e	0	0	0	1	3	0	0	0	0
2013/09/27	616e6fb	0	0	0	0	0	0	0	0	0
2013/09/27	1bfe374	0	0	0	0	0	0	0	0	0
2013/09/25	a1179ca	0	0	0	3	32	0	0	0	0
2013/09/24	dd6c4ec	0	0	0	1	52	0	0	0	0
2013/09/24	5a7e127	0	0	0	10	590	0	0	0	0
2013/09/21	cbf5bdf	2	10	4	21	123	37	1	2	2
2013/09/21	de1fe7f	13	23	17	4	12	11	1	6	5
2013/09/21	a2f6af3	0	0	0	3	11	7	1	6	6
2013/09/21	52a2722	0	0	0	1	30	4	0	0	0
2013/09/21	f56ff90	0	0	0	1	10	0	0	0	0
2013/09/21	c0beb6d	0	0	0	1	43	3	1	1	1
2013/09/21	3d45c40	0	0	0	14	318	114	0	0	0
2013/09/21	b766b1c	0	0	0	3	79	0	0	0	0
2013/09/21	e28bd4a	0	0	0	15	134	6	2	5	0
2013/09/20	c888326	0	0	0	0	0	0	0	0	0
2013/09/20	d2dac0a	1	25	16	1	105	5	0	0	0
2013/09/19	8f485de	0	0	0	2	106	0	0	0	0
2013/09/18	ad690f2	0	0	0	1	16	0	0	0	0
2013/09/18	3af0aa2	0	0	0	0	0	0	0	0	0
2013/09/17	ecd8424	1	2	0	9	72	0	1	2	0
2013/09/17	370ff4a	0	0	0	0	0	0	0	0	0
2013/09/17	73cffd6	0	0	0	1	2	0	0	0	0
2013/09/17	4938a32	0	0	0	0	0	0	1	6	2
2013/09/17	ccf4fdd	1	3	3	0	0	0	0	0	0
2013/09/11	0fbbff4	0	0	0	2	27	0	0	0	0
2013/09/11	625f103	0	0	0	2	18	2	0	0	0
2013/09/11	d50cdf1	0	0	0	11	69	0	0	0	0
2013/09/11	95c39c2	0	0	0	2	20	8	0	0	0
2013/09/11	f9f74af	0	0	0	7	34	3	0	0	0
2013/09/11	bc90e15	0	0	0	15	98	10	0	0	0
2013/09/11	c04afd6	0	0	0	4	81	2	1	2	0
2013/09/11	dcb688e	0	0	0	14	20	0	0	0	0
2013/09/11	e1ea802	0	0	0	5	47	3	0	0	0
2013/09/11	1ae305e	0	0	0	7	70	19	0	0	0
2013/09/11	42f4651	0	0	0	27	119	4	0	0	0
2013/09/11	2b790f6	0	0	0	10	155	56	0	0	0
2013/09/11	e7e847c	0	0	0	10	189	2	1	1	0
2013/09/11	9c7d73c	0	0	0	36	123	0	0	0	0
2013/09/11	c984f4f	1	12	6	0	0	0	0	0	0
2013/09/10	6f9fa86	0	0	0	1	318	0	0	0	0
2013/09/10	8aa7e83	0	0	0	5	191	10	0	0	0
2013/09/10	9b143e1	0	0	0	4	66	16	0	0	0
2013/09/10	35a7249	1	4	3	2	32	1	0	0	0
2013/09/06	25dd247	0	0	0	1	5	0	0	0	0
2013/09/06	2d4b4ca	0	0	0	1	13	0	0	0	0
2013/09/06	0306b50	1	4	4	1	12	5	0	0	0
2013/09/06	690bf2f	0	0	0	3	39	4	0	0	0
2013/09/06	e53cece	0	0	0	1	38	2	0	0	0
2013/09/06	5c87d2f	0	0	0	1	36	0	0	0	0
2013/09/06	2de841b	0	0	0	1	25	0	0	0	0
2013/09/03	9a91ba1	0	0	0	1	2	0	0	0	0
2013/08/31	16ae95c	1	31	14	0	0	0	1	14	12
2013/08/31	2f39eae	1	4	3	3	1566	2	1	7	0
2013/08/31	de36d33	0	0	0	6	593	0	2	5	0
2013/08/29	dcccbd1	0	0	0	1	37	0	0	0	0
2013/08/29	e29584c	0	0	0	1	45	0	0	0	0
2013/08/29	75d0062	0	0	0	1	53	0	0	0	0
2013/08/29	545b30d	1	2	2	1	31	5	0	0	0
2013/08/29	8101aa6	1	19	8	10	175	21	0	0	0
2013/08/29	2410010	4	37	15	8	38	6	0	0	0
2013/08/29	f7381f8	0	0	0	1	17	0	0	0	0
2013/08/29	ab6d27e	0	0	0	1	29	10	0	0	0
2013/08/29	3c46ca3	1	53	38	0	0	0	0	0	0
2013/08/28	12ba197	1	4	3	0	0	0	0	0	0
2013/08/28	dedcc78	2	2	2	2	49	6	0	0	0
2013/08/27	5bdcff5	0	0	0	2	205	0	0	0	0
2013/08/27	3c4bd91	0	0	0	0	0	0	0	0	0
2013/08/27	f77f734	2	111	70	14	3035	39	1	28	0
2013/08/27	a9b01d1	1	9	3	1	8	4	0	0	0
2013/08/26	9090ff9	0	0	0	1	2	0	0	0	0
2013/08/24	021fa78	0	0	0	3	27	6	0	0	0
2013/08/24	c73acdb	0	0	0	3	18	0	0	0	0
2013/08/24	842f0ba	0	0	0	2	27	0	0	0	0
2013/08/24	3f9a62e	0	0	0	16	83	0	0	0	0
2013/08/24	a2adaeb	0	0	0	1	30	0	0	0	0
2013/08/23	16c0145	0	0	0	1	17	0	0	0	0
2013/08/23	1cf8577	0	0	0	1	26	0	0	0	0
2013/08/23	93b2bd7	0	0	0	1	6	4	8	8	8
2013/08/23	6bfe61d	0	0	0	1	15	0	0	0	0
2013/08/23	d799140	0	0	0	1	54	2	0	0	0
2013/08/23	8ff3d68	0	0	0	1	44	0	0	0	0
2013/08/19	eabfd3a	0	0	0	1	2	1	1	2	1
2013/08/16	4159a80	0	0	0	4	8	0	0	0	0
