Date	Commit	CMF	CML	CMVL	CSF	CSL	CSVL	CBF	CBL	CBVL
2012/07/19	8361809	0	0	0	1	2	0	0	0	0
2012/07/19	11388c8	0	0	0	1	7	0	0	0	0
2012/07/18	823d936	4	6	6	334	5167	50	1	2	0
2012/07/18	7664e96	0	0	0	1	8	0	0	0	0
2012/07/18	4633511	0	0	0	1	2	0	0	0	0
2012/07/18	409b78c	0	0	0	2	3	0	0	0	0
2012/07/18	31a2239	0	0	0	1	7	0	0	0	0
2012/07/18	b4046d0	0	0	0	1	7	0	0	0	0
2012/07/18	f6d2ce0	0	0	0	3	111	0	0	0	0
2012/07/18	e2f3b78	0	0	0	2	6	0	0	0	0
2012/07/18	f100625	1	6	2	1	8	6	0	0	0
2012/07/18	47fc28b	1	10	6	6	530	4	1	1	1
2012/07/18	d1cc173	1	5	3	7	407	0	1	1	1
2012/07/18	41bb38f	1	18	14	6	772	30	1	1	0
2012/07/18	eef015c	1	3	2	3	38	2	0	0	0
2012/07/18	bbaa22c	0	0	0	7	449	10	0	0	0
2012/07/18	3e219b9	0	0	0	1	33	0	0	0	0
2012/07/18	1296226	1	3	3	5	1661	6	1	4	1
2012/07/18	734b654	0	0	0	2	7	0	0	0	0
2012/07/18	a16a0d2	0	0	0	1	50	0	0	0	0
2012/07/18	fbe7ca7	0	0	0	4	45	0	0	0	0
2012/07/18	73079ea	0	0	0	4	470	4	0	0	0
2012/07/18	435b19f	0	0	0	1	24	0	0	0	0
2012/07/18	eb022d0	0	0	0	1	153	0	0	0	0
2012/07/18	70a10e2	0	0	0	2	343	0	0	0	0
2012/07/18	fb40195	0	0	0	3	62	0	0	0	0
2012/07/18	18c6308	0	0	0	1	7	0	0	0	0
2012/07/18	5d9a533	0	0	0	1	2	0	0	0	0
2012/07/18	63b96f7	0	0	0	2	105	0	0	0	0
2012/07/18	5f9dca9	0	0	0	1	107	0	0	0	0
2012/07/18	d63d3e6	0	0	0	1	2	2	0	0	0
2012/07/18	bcd3ef5	0	0	0	1	28	0	0	0	0
2012/07/18	f395302	0	0	0	1	23	0	0	0	0
2012/07/18	048212d	0	0	0	1	16	0	0	0	0
2012/07/18	77d1130	0	0	0	3	19	0	0	0	0
2012/07/18	b3ae209	0	0	0	5	18	0	0	0	0
2012/07/18	84504ef	0	0	0	2	78	0	0	0	0
2012/07/18	d19a748	0	0	0	3	17	0	0	0	0
2012/07/18	9594a49	0	0	0	1	12	0	0	0	0
2012/07/18	c8ab13f	0	0	0	1	2	0	0	0	0
2012/07/18	8388546	0	0	0	1	36	0	0	0	0
2012/07/18	9b4c341	0	0	0	1	23	0	0	0	0
2012/07/18	0cd0664	1	12	3	19	1397	6	1	1	1
2012/07/18	ddbe503	0	0	0	7	99	3	0	0	0
2012/07/18	dc90595	0	0	0	1	5	0	0	0	0
2012/07/18	6f70242	0	0	0	1	8	0	0	0	0
2012/07/18	c1e3209	0	0	0	1	1	0	0	0	0
2012/07/18	fe2e27b	0	0	0	6	897	0	0	0	0
2012/07/18	5e7c2c2	0	0	0	4	124	0	0	0	0
2012/07/18	913bdf1	0	0	0	1	4	0	0	0	0
2012/07/18	86cc0ef	0	0	0	5	91	0	1	2	0
2012/07/18	f150bd7	0	0	0	1	23	0	0	0	0
2012/07/18	8e476d9	0	0	0	1	25	0	0	0	0
2012/07/18	ed36d7b	0	0	0	1	14	4	0	0	0
2012/07/18	02756ed	0	0	0	1	10	0	0	0	0
2012/07/18	42f5996	0	0	0	1	89	5	0	0	0
2012/07/18	2ae4605	0	0	0	2	36	0	0	0	0
2012/07/18	5b999fd	0	0	0	1	5	0	0	0	0
2012/07/18	7be7e93	0	0	0	1	2	0	0	0	0
2012/07/18	6ecd09d	0	0	0	2	20	0	0	0	0
2012/07/18	db8dacf	0	0	0	1	9	0	0	0	0
2012/07/18	1181412	1	11	4	2	970	0	1	1	1
2012/07/18	eb8637c	0	0	0	2	70	0	0	0	0
2012/07/18	2ab1c24	0	0	0	0	0	0	0	0	0
2012/07/18	fcc24db	0	0	0	1	1	0	0	0	0
2012/07/18	e371589	0	0	0	1	6	0	0	0	0
2012/07/18	b6fe83e	0	0	0	1	5	0	0	0	0
2012/07/18	1817e83	0	0	0	1	19	0	0	0	0
2012/07/18	eeda858	0	0	0	2	99	0	0	0	0
2012/07/18	2e177a5	0	0	0	2	6	0	0	0	0
2012/07/18	0b13fb4	0	0	0	2	10	0	0	0	0
2012/07/18	a9866ba4	0	0	0	4	81	6	0	0	0
2012/07/18	c3fe065	0	0	0	4	358	0	0	0	0
2012/07/18	1c65296	0	0	0	1	15	0	0	0	0
2012/07/18	54399a7	0	0	0	14	334	0	0	0	0
2012/07/18	639aa4b	0	0	0	1	4	0	0	0	0
2012/07/18	89d7ae3	0	0	0	1	6	0	0	0	0
2012/07/18	d3818c9	0	0	0	3	47	0	0	0	0
2012/07/18	331ae49	0	0	0	1	1	0	0	0	0
2012/07/18	294f2ad	0	0	0	1	1	0	0	0	0
2012/07/18	99102bd	0	0	0	1	1	0	0	0	0
2012/07/18	ebd0fd2	0	0	0	1	4	0	0	0	0
2012/07/18	f3840dc	0	0	0	1	4	0	0	0	0
2012/07/18	69fe05c	0	0	0	2	11	0	0	0	0
2012/07/18	a889427	0	0	0	1	13	0	0	0	0
2012/07/18	eed2179	0	0	0	1	27	0	0	0	0
2012/07/18	72d0d24	0	0	0	3	14	0	0	0	0
2012/07/18	5b1f6d8	24	153	100	1052	16727	203	8	74	2
2012/07/18	e8c7b33	0	0	0	1	2	0	0	0	0
2012/07/18	5285eb54	0	0	0	1	12	0	0	0	0
2012/07/18	cc31a3c	0	0	0	1	16	0	0	0	0
2012/07/18	bf722d1	0	0	0	1	39	0	0	0	0
2012/07/18	ff32431	0	0	0	4	99	0	0	0	0
2012/07/18	16bc10c3	0	0	0	1	6	0	0	0	0
2012/07/18	7019c80	0	0	0	4	37	0	0	0	0
2012/07/18	4340d1c	0	0	0	1	4	0	0	0	0
2012/07/18	42066f9	0	0	0	1	10	0	0	0	0
2012/07/18	602c759	0	0	0	1	2	0	0	0	0
2012/07/18	bed483f	0	0	0	1	10	0	0	0	0
2012/07/18	c68cc0f	0	0	0	2	104	0	0	0	0
2012/07/18	8e945ff	0	0	0	1	13	0	0	0	0
2012/07/18	45777c4	0	0	0	1	12	0	0	0	0
2012/07/18	f312f09	0	0	0	1	16	0	0	0	0
2012/07/18	26fe45a	0	0	0	1	6	0	0	0	0
2012/07/18	377edc8	0	0	0	1	120	0	0	0	0
2012/07/18	48ef779	0	0	0	1	127	0	0	0	0
2012/07/18	09db864	0	0	0	1	142	0	0	0	0
2012/07/18	03eec93	0	0	0	1	125	0	0	0	0
2012/07/18	7592328	0	0	0	1	208	0	0	0	0
2012/07/18	d66b7ec	0	0	0	1	242	0	0	0	0
2012/07/18	abf1dc6	0	0	0	1	46	0	0	0	0
2012/07/18	b73ba98	0	0	0	1	150	0	0	0	0
2012/07/18	f482a14	0	0	0	1	126	0	0	0	0
2012/07/18	0c19511	0	0	0	1	313	0	0	0	0
2012/07/18	c7eff97	0	0	0	1	15	0	0	0	0
2012/07/18	f0913cd	0	0	0	20	898	8	0	0	0
2012/07/18	89d3580	0	0	0	5	76	0	0	0	0
2012/07/18	61eab00	24	179	107	925	16917	181	13	81	5
2012/07/18	8b25ed3	0	0	0	5	72	0	0	0	0
2012/07/18	a85a7da4	0	0	0	2	50	0	0	0	0
2012/07/18	87e773c	0	0	0	3	44	0	0	0	0
2012/07/18	4ef7256	0	0	0	5	42	0	0	0	0
2012/07/18	bfb38d3	0	0	0	2	84	0	0	0	0
2012/07/18	246fa34	0	0	0	1	2	0	0	0	0
2012/07/18	5c669a5	0	0	0	1	2	0	0	0	0
2012/07/18	eec19d1	0	0	0	64	726	2	0	0	0
2012/07/18	6e0f17b	0	0	0	1	4	0	0	0	0
2012/07/18	a2fe194	3	5	5	313	4580	36	1	2	0
2012/07/18	2ce7be1	0	0	0	1	2	0	0	0	0
2012/07/18	54de1f1	1	2	2	0	0	0	0	0	0
2012/07/17	07b8481	1	12	3	2	568	2	1	1	1
2012/07/17	69690be	1	10	3	1	394	2	1	1	1
2012/07/17	1398743	0	0	0	1	127	5	0	0	0
2012/07/18	4e01ec6	0	0	0	1	1	0	0	0	0
2012/07/17	bae7641	0	0	0	6	897	0	0	0	0
2012/07/18	69c7e37	0	0	0	0	0	0	0	0	0
2012/07/18	69da52f	0	0	0	0	0	0	0	0	0
2012/07/18	45a5e11	0	0	0	0	0	0	0	0	0
2012/07/18	d4f513f	0	0	0	1	4	0	0	0	0
2012/07/18	d9ba8db	0	0	0	1	4	0	0	0	0
2012/07/18	465e4f2b	0	0	0	0	0	0	0	0	0
2012/07/18	a8f4bf0	0	0	0	2	124	0	0	0	0
2012/07/18	5cfc545	0	0	0	2	182	0	0	0	0
2012/07/18	e28f1aa	0	0	0	1	312	0	0	0	0
2012/07/18	5cb6a9b	0	0	0	1	273	0	0	0	0
2012/07/17	6a3ca4f	0	0	0	1	2	0	0	0	0
2012/07/17	236df37	0	0	0	1	2	0	0	0	0
2012/07/17	5bdca4e	0	0	0	2	24	0	0	0	0
2012/07/17	908421f	0	0	0	2	30	0	0	0	0
2012/07/17	671c0ad	0	0	0	1	116	0	0	0	0
2012/07/17	4ae6373	0	0	0	2	92	0	0	0	0
2012/07/17	ac802f5	0	0	0	2	94	0	0	0	0
2012/07/17	de3d5b9	0	0	0	1	20	0	0	0	0
2012/07/17	befa2af	0	0	0	1	6	0	0	0	0
2012/07/17	d6dfc86	0	0	0	6	71	0	0	0	0
2012/07/17	cbe7cbf	0	0	0	3	27	0	0	0	0
2012/07/17	de74646	0	0	0	7	38	0	1	6	6
2012/07/17	1c7e7f6	0	0	0	1	5	0	0	0	0
2012/07/17	9a75c6e	0	0	0	1	2	0	0	0	0
2012/07/17	a8abbca	0	0	0	1	10	0	0	0	0
2012/07/17	df12aef	0	0	0	0	0	0	1	6	6
2012/07/17	a6b2029	0	0	0	1	7	0	0	0	0
2012/07/17	f9717f3	0	0	0	1	2	0	0	0	0
2012/07/17	07f604c	0	0	0	1	3	0	0	0	0
2012/07/17	b45f933	0	0	0	1	5	0	0	0	0
2012/07/17	c8f4a2d	0	0	0	1	4	0	0	0	0
2012/07/17	82e316e	0	0	0	1	3	0	0	0	0
2012/07/17	3a83ad1	0	0	0	1	12	0	0	0	0
2012/07/17	d0b1a03	1	1	1	6	79	0	0	0	0
2012/07/17	a89e14ed	0	0	0	3	21	2	0	0	0
2012/07/17	77e77e1	1	4	3	6	110	0	1	4	2
2012/07/17	a5e1351	0	0	0	3	10	0	0	0	0
2012/07/17	5d74c8a	0	0	0	0	0	0	0	0	0
2012/07/17	feb7b8d	0	0	0	25	995	7	0	0	0
2012/07/17	6a1d02d	0	0	0	5	186	0	0	0	0
2012/07/17	bb6e071	0	0	0	1	2	0	0	0	0
2012/07/17	013448c	0	0	0	1	4	0	0	0	0
2012/07/17	a1acbbf	2	5	5	164	2365	21	1	2	0
2012/07/17	1a33a4e	0	0	0	14	230	0	0	0	0
2012/07/17	5abf7f7	0	0	0	3	21	0	0	0	0
2012/07/17	36c678f	1	1	1	164	2338	21	1	2	0
2012/07/17	31a985f5	0	0	0	0	0	0	1	2	2
2012/07/17	a44fccb	0	0	0	0	0	0	1	2	2
2012/07/17	45bcc91	1	1	1	162	2379	27	1	2	0
2012/07/17	0da4718	0	0	0	1	6	0	0	0	0
2012/07/17	3785d2d	0	0	0	1	37	2	0	0	0
2012/07/17	02d7d6d	0	0	0	1	34	4	0	0	0
2012/07/17	d3a25c9	0	0	0	1	16	0	0	0	0
2012/07/17	aa713cc	0	0	0	2	3	0	0	0	0
2012/07/17	53b7095	0	0	0	2	6	0	0	0	0
2012/07/17	64d45f0	0	0	0	2	3	0	0	0	0
2012/07/17	b45bae3	0	0	0	1	1	0	0	0	0
2012/07/18	2993555	0	0	0	1	5	0	0	0	0
2012/07/17	8db25e7	0	0	0	1	79	0	0	0	0
2012/07/17	628c78e	0	0	0	1	288	0	0	0	0
2012/07/17	3ce6337	0	0	0	1	94	0	0	0	0
2012/07/17	25511a4	0	0	0	1	215	0	0	0	0
2012/07/17	bc2ae0f	0	0	0	1	64	0	0	0	0
2012/07/17	6037315	0	0	0	1	65	0	0	0	0
2012/07/17	403c821	0	0	0	1	46	0	0	0	0
2012/07/17	f2d5a0e	0	0	0	1	29	0	0	0	0
2012/07/17	6575820	0	0	0	2	43	0	0	0	0
2012/07/17	d9914cf	0	0	0	3	10	0	0	0	0
2012/07/17	097b0e1	0	0	0	2	39	0	0	0	0
2012/07/17	d369f7b	0	0	0	6	39	0	0	0	0
2012/07/17	67a101f	0	0	0	3	9	0	0	0	0
2012/07/17	23cb3b2	1	10	8	4	75	6	1	2	2
2012/07/17	124b979	0	0	0	7	75	4	0	0	0
2012/07/17	6dcc344	0	0	0	1	27	0	0	0	0
2012/07/17	da0d45f	0	0	0	4	98	0	0	0	0
2012/07/17	fb6e252	0	0	0	3	131	0	0	0	0
2012/07/17	2f8e82e	0	0	0	3	21	0	0	0	0
2012/07/17	7e52c8a	0	0	0	4	26	0	0	0	0
2012/07/17	aa45fe9	0	0	0	3	22	0	0	0	0
2012/07/17	ef4ad63	0	0	0	4	260	0	0	0	0
2012/07/17	6c43c090	0	0	0	2	120	0	0	0	0
2012/07/17	df35d29	0	0	0	1	17	0	0	0	0
2012/07/17	60ca9f8	0	0	0	4	18	0	0	0	0
2012/07/17	130ef6e	0	0	0	3	193	0	0	0	0
2012/07/17	0f245ed	0	0	0	1	2	0	0	0	0
2012/07/17	7eea1a2	0	0	0	1	51	0	0	0	0
2012/07/17	9ef9dbe	0	0	0	1	1	0	0	0	0
2012/07/17	9c3099f	0	0	0	1	6	0	0	0	0
2012/07/17	20d2ebe	0	0	0	5	36	0	0	0	0
2012/07/17	08a4a1a	0	0	0	1	6	0	0	0	0
2012/07/17	3e2ea54	0	0	0	3	61	0	0	0	0
2012/07/17	0aefc59	0	0	0	2	120	0	0	0	0
2012/07/17	89be49e	0	0	0	1	23	0	0	0	0
2012/07/17	aa5955c	0	0	0	3	76	0	0	0	0
2012/07/17	7702e78	0	0	0	4	16	0	0	0	0
2012/07/17	531bd07	0	0	0	2	4	0	0	0	0
2012/07/17	a364517	0	0	0	3	706	0	0	0	0
2012/07/17	b05a011	0	0	0	1	29	0	0	0	0
2012/07/17	00f97b4	0	0	0	1	4	0	0	0	0
2012/07/17	5d9c7e3	0	0	0	1	19	0	0	0	0
2012/07/17	0196736	0	0	0	1	14	0	0	0	0
2012/07/17	433c399	0	0	0	2	60	0	0	0	0
2012/07/17	05910f4	0	0	0	2	183	0	0	0	0
2012/07/17	006606c	0	0	0	7	218	0	0	0	0
2012/07/17	1f45b39	0	0	0	6	261	0	0	0	0
2012/07/17	530275e	0	0	0	1	4	0	0	0	0
2012/07/17	f1b00f4	0	0	0	1	6	0	0	0	0
2012/07/17	1924b4e	0	0	0	1	9	0	0	0	0
2012/07/17	00267d5	1	2	2	0	0	0	0	0	0
2012/07/17	707be0a	1	21	4	18	548	3	0	0	0
2012/07/17	4fbb002	0	0	0	1	5	0	0	0	0
2012/07/17	e935457	0	0	0	1	2	0	0	0	0
2012/07/17	6d99471	0	0	0	0	0	0	0	0	0
2012/07/17	ca3ffe9	0	0	0	1	28	0	0	0	0
2012/07/17	6a7b36a	0	0	0	2	13	0	0	0	0
2012/07/17	3467201	0	0	0	1	10	0	0	0	0
2012/07/17	aeb2774	0	0	0	4	128	0	0	0	0
2012/07/17	41920d16	0	0	0	1	2	0	0	0	0
2012/07/17	f447ed8	0	0	0	1	5	0	0	0	0
2012/07/17	31ba56f	1	6	3	1	163	0	1	1	1
2012/07/17	66177cc	0	0	0	1	5	0	0	0	0
2012/07/17	e048210	0	0	0	1	26	0	0	0	0
2012/07/17	afdc944	0	0	0	1	34	0	0	0	0
2012/07/17	c826ed0	0	0	0	1	49	0	0	0	0
2012/07/17	95c5c22	0	0	0	1	37	0	0	0	0
2012/07/17	f674a05	0	0	0	1	66	0	0	0	0
2012/07/17	10122d0	0	0	0	1	13	0	0	0	0
2012/07/17	255a68e	0	0	0	1	17	0	0	0	0
2012/07/17	cd1b442	0	0	0	1	3	0	0	0	0
2012/07/17	fd81d59	0	0	0	1	21	0	0	0	0
2012/07/17	9f2aee8	0	0	0	2	44	0	0	0	0
2012/07/17	dac670b	0	0	0	1	25	0	0	0	0
2012/07/17	a6ff1a2	0	0	0	30	632	0	0	0	0
2012/07/17	40f1022	0	0	0	1	96	0	0	0	0
2012/07/17	43eb12d	0	0	0	1	87	0	0	0	0
2012/07/17	01977c0	0	0	0	1	8	0	0	0	0
2012/07/17	c0a1b73	0	0	0	1	105	0	0	0	0
2012/07/17	bc1f35b	0	0	0	1	230	0	0	0	0
2012/07/17	3f27e95	0	0	0	1	56	0	0	0	0
2012/07/17	a14af32	0	0	0	1	5	0	0	0	0
2012/07/17	db1b903	1	10	5	1	779	0	1	1	1
2012/07/17	7d664fb	0	0	0	1	96	0	0	0	0
2012/07/17	ec40989	0	0	0	2	184	8	0	0	0
2012/07/17	fbdefd6	0	0	0	4	754	6	0	0	0
2012/07/17	3cadf4b	0	0	0	1	32	0	0	0	0
2012/07/17	fcf1039	0	0	0	3	910	16	0	0	0
2012/07/17	428360d	0	0	0	3	282	4	1	2	0
2012/07/17	a38a9ea	0	0	0	2	99	2	1	2	0
2012/07/17	ce4ef7c	0	0	0	3	294	2	1	2	0
2012/07/17	7dec65c	1	12	3	3	99	6	1	1	1
2012/07/17	466bfe7	0	0	0	4	118	7	1	7	4
2012/07/17	129d197	0	0	0	3	94	6	1	2	0
2012/07/17	73a7970	0	0	0	3	58	2	0	0	0
2012/07/17	ab96291	0	0	0	4	68	8	0	0	0
2012/07/17	597d928	0	0	0	5	81	0	0	0	0
2012/07/17	bfce7cf	0	0	0	0	0	0	0	0	0
2012/07/17	8f834c1	0	0	0	0	0	0	0	0	0
2012/07/17	cf3a5ca	0	0	0	1	3	0	0	0	0
2012/07/17	39d48bb	0	0	0	1	7	0	0	0	0
2012/07/17	8405f04	0	0	0	6	18	0	0	0	0
2012/07/17	8397c76	0	0	0	1	6	0	0	0	0
2012/07/17	1fb9fed	0	0	0	5	96	0	0	0	0
2012/07/17	f555f12	0	0	0	1	15	0	0	0	0
2012/07/17	a694d1b	0	0	0	2	38	0	0	0	0
2012/07/17	c2b7113	0	0	0	1	17	0	0	0	0
2012/07/17	21f6794	0	0	0	1	25	2	0	0	0
2012/07/17	060287b	1	12	4	5	200	6	1	1	1
2012/07/17	897dba0	0	0	0	2	14	0	0	0	0
2012/07/17	b2ad368	0	0	0	1	7	0	0	0	0
2012/07/17	c1743cb	0	0	0	2	11	0	0	0	0
2012/07/17	5ca5d4e	0	0	0	3	41	0	0	0	0
2012/07/17	4a53ffa	0	0	0	2	9	0	0	0	0
2012/07/17	17f79be	0	0	0	1	8	0	0	0	0
2012/07/17	e5bcac6	0	0	0	1	8	0	0	0	0
2012/07/17	47610d9	0	0	0	1	2	0	0	0	0
2012/07/17	9ef2224d	0	0	0	1	2	0	0	0	0
2012/07/17	325c642	0	0	0	1	41	0	0	0	0
2012/07/17	2fc39ae	0	0	0	1	2	0	0	0	0
2012/07/17	ae213f3	0	0	0	1	18	0	0	0	0
2012/07/17	669bd45	0	0	0	1	1	0	0	0	0
2012/07/17	fde8be2	0	0	0	1	4	0	0	0	0
2012/07/17	36b3c07	0	0	0	6	84	0	0	0	0
2012/07/17	3db1ddb	0	0	0	2	42	0	0	0	0
2012/07/17	ce7240e	0	0	0	7	127	0	0	0	0
2012/07/17	9833fac	0	0	0	1	24	0	0	0	0
2012/07/17	bd2d083	0	0	0	6	162	12	0	0	0
2012/07/17	30fdd8a	0	0	0	5	26	0	0	0	0
2012/07/17	4895c77	0	0	0	3	297	0	0	0	0
2012/07/17	a018540	0	0	0	44	397	2	0	0	0
2012/07/17	635ac11	0	0	0	1	2	0	0	0	0
2012/07/17	5bb93f1	0	0	0	3	13	0	0	0	0
2012/07/17	c2dbab3	0	0	0	1	8	0	0	0	0
2012/07/17	b7f514a	0	0	0	3	38	0	0	0	0
2012/07/17	d4f2cec	0	0	0	5	136	0	0	0	0
2012/07/17	0f1e54a	0	0	0	1	11	0	0	0	0
2012/07/17	e3ed2bd	0	0	0	1	2	0	0	0	0
2012/07/17	a4ed2d4	0	0	0	1	2	0	0	0	0
2012/07/17	f7cbb16	0	0	0	1	9	0	0	0	0
2012/07/17	e718905	0	0	0	1	1	0	0	0	0
2012/07/17	0e33d87	0	0	0	5	125	0	0	0	0
2012/07/17	62f8dc5	0	0	0	1	2	0	0	0	0
2012/07/17	f46c329	0	0	0	1	45	0	0	0	0
2012/07/17	0c24604	0	0	0	3	36	0	0	0	0
2012/07/17	90b24cf	0	0	0	6	14	0	0	0	0
2012/07/17	4800399	0	0	0	1	1	0	0	0	0
2012/07/17	e0dd89c	0	0	0	1	1	0	0	0	0
2012/07/17	6700c27	0	0	0	21	120	0	0	0	0
2012/07/17	602e65a	0	0	0	2	7	0	0	0	0
2012/07/17	88bc40e	0	0	0	1	17	0	0	0	0
2012/07/17	2c0ae17	0	0	0	1	173	0	0	0	0
2012/07/17	b9b1ce70	0	0	0	1	27	0	0	0	0
2012/07/17	62410ee	0	0	0	2	13	0	0	0	0
2012/07/17	14cdf11	0	0	0	1	12	0	0	0	0
2012/07/17	f8a1c77	0	0	0	3	8	0	0	0	0
2012/07/17	bfead08	0	0	0	3	12	0	0	0	0
2012/07/17	57b5ce0	0	0	0	6	179	3	0	0	0
2012/07/17	59b1f08	0	0	0	1	2	0	0	0	0
2012/07/17	11ee5ac	0	0	0	1	21	0	0	0	0
2012/07/17	643511b	0	0	0	2	39	0	0	0	0
2012/07/17	4d121c3	0	0	0	1	44	0	0	0	0
2012/07/17	23c742d	0	0	0	2	229	0	0	0	0
2012/07/17	02f3b3f	0	0	0	1	118	0	0	0	0
2012/07/17	98f1ad2	0	0	0	5	33	0	0	0	0
2012/07/17	b594bab	1	21	4	0	0	0	0	0	0
2012/07/17	9634252	0	0	0	1	2	0	0	0	0
2012/07/17	d2cfdb0	0	0	0	2	13	0	0	0	0
2012/07/17	8a165df	0	0	0	1	17	0	0	0	0
2012/07/17	5f3600e	0	0	0	3	251	0	0	0	0
2012/07/17	fa71ae2	0	0	0	3	271	0	0	0	0
2012/07/17	8ce44a2	16	103	63	812	10788	162	4	18	2
2012/07/17	6b43c44	0	0	0	2	170	0	0	0	0
2012/07/17	283283c	0	0	0	1	5	0	0	0	0
2012/07/17	9e33ce4	0	0	0	1	2	0	0	0	0
2012/07/17	9590853	0	0	0	1	5	0	0	0	0
2012/07/17	84f1070	0	0	0	5	140	0	0	0	0
2012/07/17	10cc1bd	0	0	0	1	3	0	0	0	0
2012/07/17	00f5335	0	0	0	1	2	0	0	0	0
2012/07/17	3595990	0	0	0	1	46	0	0	0	0
2012/07/17	f9a4f06	0	0	0	1	29	0	0	0	0
2012/07/17	faadaf9	0	0	0	23	965	0	0	0	0
2012/07/17	e2c28ce	0	0	0	2	14	0	0	0	0
2012/07/17	525a940	0	0	0	2	22	0	0	0	0
2012/07/17	fd13a9a	0	0	0	2	7	0	0	0	0
2012/07/17	77d5dfc	0	0	0	3	250	4	0	0	0
2012/07/17	b0e40e7	0	0	0	1	5	0	0	0	0
2012/07/17	9e971a0	0	0	0	1	77	0	0	0	0
2012/07/17	0bdbf4c	0	0	0	1	3	0	0	0	0
2012/07/17	7f9f78a	0	0	0	1	1	0	0	0	0
2012/07/17	9247135	0	0	0	1	2	0	0	0	0
2012/07/17	5dd2507	0	0	0	1	67	8	0	0	0
2012/07/17	282f23c	0	0	0	5	41	0	0	0	0
2012/07/17	a858d64	0	0	0	1	3	0	0	0	0
2012/07/17	50bb1f7	0	0	0	1	2	0	0	0	0
2012/07/17	711d273	0	0	0	1	2	0	0	0	0
2012/07/17	0008204	0	0	0	2	5	0	0	0	0
2012/07/17	c41e413	0	0	0	3	8	0	0	0	0
2012/07/17	55d7c22	0	0	0	3	134	0	0	0	0
2012/07/17	45df680	0	0	0	7	76	0	0	0	0
2012/07/17	04eb220	0	0	0	14	84	0	0	0	0
2012/07/17	c6105f2	0	0	0	4	109	0	0	0	0
2012/07/17	6f72a63	0	0	0	8	103	0	0	0	0
2012/07/17	2898c34	0	0	0	16	241	0	0	0	0
2012/07/17	b90ca98	0	0	0	1	133	0	0	0	0
2012/07/17	d40fd3a	0	0	0	5	5	0	0	0	0
2012/07/17	31be618	0	0	0	1	2	0	0	0	0
2012/07/17	bf66625	0	0	0	1	14	0	0	0	0
2012/07/17	07a7133	0	0	0	1	7	0	0	0	0
2012/07/17	dee53e7	0	0	0	4	17	0	0	0	0
2012/07/17	93bf888	0	0	0	1	2	0	0	0	0
2012/07/17	7df2dc6	0	0	0	2	26	0	0	0	0
2012/07/17	35e56bd	0	0	0	1	17	0	0	0	0
2012/07/17	7ecc45e	0	0	0	2	35	0	0	0	0
2012/07/17	da78b79	0	0	0	1	2	0	0	0	0
2012/07/17	0e84eb0	0	0	0	1	2	0	0	0	0
2012/07/17	dda0b3b	0	0	0	1	4	0	0	0	0
2012/07/17	e3f805e	0	0	0	1	26	0	0	0	0
2012/07/16	16626b0	0	0	0	4	438	0	1	2	0
2012/07/16	607740b	0	0	0	3	3395	0	1	2	0
2012/07/16	b4cdae20	0	0	0	4	6720	0	1	1	0
2012/07/16	6ba6047	0	0	0	1	2	2	0	0	0
2012/07/16	f3c48ec	0	0	0	3	53	0	0	0	0
2012/07/16	ad8c945	0	0	0	2	4	0	0	0	0
2012/07/16	db28aaf	0	0	0	1	2	0	0	0	0
2012/07/17	e3e7945	0	0	0	1	4	0	0	0	0
2012/07/16	ef764a1	0	0	0	1	1	0	0	0	0
2012/07/17	1acbbb4ed	0	0	0	1	1	0	0	0	0
2012/07/16	6865335	0	0	0	0	0	0	0	0	0
2012/07/16	5dcaba7	0	0	0	2	45	0	0	0	0
2012/07/17	159ac07	0	0	0	1	3	0	0	0	0
2012/07/16	efdfad3	0	0	0	1	7	0	0	0	0
2012/07/16	aed93e0	0	0	0	2	150	10	0	0	0
2012/07/16	cf8d55a	0	0	0	2	88	0	0	0	0
2012/07/16	b65a372	0	0	0	1	56	0	0	0	0
2012/07/16	165f4d1	0	0	0	1	42	0	0	0	0
2012/07/16	5a308f4	0	0	0	1	9	0	0	0	0
2012/07/16	96f80d1	0	0	0	1	2	0	0	0	0
2012/07/16	7ff65cd	0	0	0	11	490	12	0	0	0
2012/07/16	ac1ae5f	0	0	0	1	6	0	0	0	0
2012/07/16	d2ee62e	0	0	0	1	2	0	0	0	0
2012/07/16	73dea39	0	0	0	1	14	0	0	0	0
2012/07/16	ef209f1	0	0	0	1	71	0	0	0	0
2012/07/16	036be6d	0	0	0	1	9	0	0	0	0
2012/07/16	9c64508	0	0	0	1	4	0	0	0	0
2012/07/16	447458c	0	0	0	1	2	0	0	0	0
2012/07/16	f0396f60	0	0	0	1	10	0	0	0	0
2012/07/16	1ce09e8	0	0	0	3	110	0	0	0	0
2012/07/16	5e96855	0	0	0	1	20	0	0	0	0
2012/07/16	4576039	0	0	0	1	6	0	0	0	0
2012/07/16	d4787a1	0	0	0	1	3	0	0	0	0
2012/07/17	b1f7735	1	7	3	0	0	0	0	0	0
2012/07/17	bbdea84	0	0	0	1	327	2	1	2	1
2012/07/17	9ff601a	0	0	0	1	48	3	0	0	0
2012/07/17	32be2ac	0	0	0	2	141	52	0	0	0
2012/07/17	e93a6bb	0	0	0	4	121	3	1	1	1
2012/07/17	d2661c6	0	0	0	1	1	0	0	0	0
2012/07/17	f3ff643	0	0	0	2	43	0	0	0	0
